"I read that Jessie Matthews was approached and turned down co-starring with Fred Astaire in Damsel in Distress. Jessie Matthews in her prime never left her side of the pond to do any American musical films. IF they had teamed for this film it would have been a once in a lifetime event.<br /><br />It's a pity because Damsel in Distress has everything else going for it. Fred Astaire, story and adapted to screen by author P.G. Wodehouse, Burns&Allen for comedy, and songs by the Gershwin Brothers. In answer to the question posed by the Nice Work If You Can Get It, there isn't much you could ask more for this film.<br /><br />Except a leading lady. Though Ginger Rogers made several films away from Fred Astaire, Damsel in Distress is the only film Astaire made without Rogers while they were a team. Young Joan Fontaine was cast in this opposite Astaire.<br /><br />Her character has none of the bite that Ginger Rogers's parts do in these films. All she basically has to do is act sweet and demure. She also doesn't contribute anything musically. And if I had to rate all the dancing partners of Fred Astaire, Joan Fontaine would come out at the bottom. The poor woman is just horrible in the Things Are Looking Up number. <br /><br />When she co-starred later on in a musical with Bing Crosby, The Emperor Waltz, it's no accident that Fontaine is given nothing musical to do.<br /><br />The version I have is a colorized one and in this case I think it actually did some good. The idyllic lush green English countryside of P.G. Wodehouse is really brought out in this VHS copy. Especially in that number I mentioned before with Astaire and Fontaine which does take place in the garden.<br /><br />Burns&Allen on the other hand as a couple of old vaudeville troopers complement Astaire in grand style in the Stiff Upper Lip number. The surreal fun-house sequence is marvelously staged.<br /><br />P.G. Wodehouse's aristocracy runs the gamut with Constance Collier at her haughty best and for once Montagu Love as Fontaine's father as a nice man on film.<br /><br />The biggest hit out of A Damsel in Distress is A Foggy Day maybe the best known song about the British capital city since London Bridge Is Falling Down. Done in the best simple elegant manner by Fred Astaire, it's one of those songs that will endure as long as London endures and even after.<br /><br />Overlooking the young and inexperienced Joan Fontaine, A Damsel in Distress rates as a classic, classic score, classic dancing, classic comedy. Who could ask for anything more?",positive
"Very enjoyable! Loved the cast and the visual style. Some of the first act was confusing, but once on Earth I loved it.",positive
"Sometimes I rest my head and think about the reasons why movies about killer sharks and/or crocodiles are still getting made these days. They've been making these lame ""Jaws""-copies since the 70s, it's not like they're getting any more well-liked. The idea is still exactly the same. So we have an animal that starts murdering people. First it takes down some secondary characters, then it starts attacking the main characters, usually played by a couple of nobodies except for someone who used to be a bit more famous, who usually plays a specialist. One of the main characters usually dies before the others kill the animal somehow, usually with an explosion. Then, we usually get a last shot where we see that the animal is still alive, or has laid eggs, etc. etc. ""Krocodylus"" basically uses the same overused ideas, and does absolutely nothing to create even a tad bit of variation. Unless you count the fact that the ""specialist"" is a captain in this one variation, in that case your standards are pretty low. It's funny that he's played by Duncan Regehr though, he like totally used to be Zorro.Hell I'll give it a bonus point for that.",negative
"So I just watched the movie, and i am sorry to report that the movie fails!  And that is hard for me to say, since i love Marvel movies. But this movie dissapointed bad enough that it warranted me to put this out there.  Simply put, the movie falls short, way way way short on many many points and failed to deliver a satisfying movie.   nThe story is clumsy and feels pieced together.  Parts of the movie dragged on needlessly or do nothing to add to the would be adventure. The acting was just okay.  The stakes barely hovered off the ground and i barely had a connection to the lead.nNot to rant, but seriously, i'm actually this dissapointed where this matters enough...nSo first,; what the heck happened to Fury? He was a wimp!"" (Using a kid friendly word there). All throughout all the MCU he is a kick butt guy, and here, he is a tame and mild guy.  Really?  I get it, he is shown here before Hulk and Iron Man, but really.... he needed a liitle more Shaft (shut yo mouth) in him. n I kept waiting for the actual movie to start, but before I knew it, it was over,.... and oh, capt. Marvel has powers and saves the day..... wahoooooo!nSo second,  dude, those powers they were supposed to be like Whoa, but they were never really shown off or showcased or show-boated, not really at least...    I was really really hoping for more and was disappointed instead. The movie had its moments, but dang this movie sucked as a whole, and I like Brie Larson. nIn all of this I just have to say I feel cheated out of what could have been a much better Movie. nThird and then some....   Gimme more 90's pop, gimme a more kick butt Fury, gimme a more Monica friend back story even, gimme more Agent Coulson back story. Gimme more Carol back story standing strong,  gimme a true kick butt power show off! And really... (spoiler) thats how he lost his eye?!?!   Meh, i know which movie im leaving out of my movie collection...",negative
"Going to give this five stars to combat all the negative reviews. This was a good movie. The characters came alive, fought for something, and left the audience excited for the next chapter. It brought life to the Fury character, and introduced a vulnerable, flawed, female version of Captain America. Despite the critics, I rate this one in the top ten of Marvel Universe movies, excited for the next one.",positive
"Like his early masterpiece ""The Elephant Man"" Lynch proves to his detractors that he can tell a straight, simple story without losing his artistic touch. This is a true story of an elderly retired man (expertly played by Richard Farnsworth) who decides to ride a tractor across a few states to pay a final visit to his estranged brother who now stands at death's door. A beautiful score from Badalamenti, exquisite photography of rural life (love those aerial corn-field shots), and a sly director's hand that reveals man's basic humanity, this is a beautiful slice of life film. Its extremely slow pace may lull some viewers to sleep, but those who stay for along for the ride will be well rewarded in the end.",positive
"Captain Marvel is the 21st movie of the Marvel Cinematic Universe. It starred Brie Larson as Carol Danvers/Vers/Captain Marvel, Samuel L. Jackson as Nick Fury, Jude Law as Yon-Rogg and more casts.n The story started in 1995 on the Kree Empire's capital planet of Hala, Vers had nightmares. To be honest, it wasn't a good beginning but it wasn't forgettable. Next scenes were quite forgettable because they showed nothing special so I couldn't remember much of it. I could remember when she met Fury with 2 agents at the Blockbuster Video shop (wasn't it? I can't remember). When she was captured by Talos and other Skrulls, we were fooled by the movie (we though the Skrulls were villains). They tried to change Vers' memory (surely that could be remembered by most people, I think). The others scene till the end of the movie was not bad but a few people could remember many. The story plot was not bad at all. Started in a planet, a young woman trying to find out who she was and took a lot of risks to restore her memory, surely audiences from the 90s would like that but for me, it was medium like a 7.5/-. Bet the 90s would like it more than I do.n Brie Larson was set to be the main character in this movie. But unfortunately, she didn't try her best to prove that Carol Danvers (or Vers) was main in here. I know she could do a lot better like in Room (2015), she won Best Actress. But in here, the MCU didn't take this movie seriously enough to make Carol the main character. However, they did some marvelous CGI effects of Vers' powers and others. They were quite like real with no mistakes. The final battle was thrilling, full with power beams and other CGI, nothing was bad and I was actually impressed. The right thing they did was to add humor to the movie. Luckily, there was Samuel L. Jackson, so things went okay! (also with Goose the 'cat') Even though there were hilarious scenes, I laughed a little and I think they should do more. While watching the movie, I was bored for some time like in conversations, for example. They were really boring but to make things impressive, they did a lot better at the end even though the fight scenes weren't that epic. nSo to summarize this, I would like to say that Captain Marvel (2019) isn't one of the greatest of the Marvel Cinematic Universe, but it was funny, entertaining (at the end) but I bet the audiences of the 21st century wouldn't like it. Sorry Larson, the movie was fine but you didn't try your best in here!",negative
"Super bad movie, after a long story line including heroes from all over the galaxy you would have expected something more from the on who is supposed to save them all .",negative
I really enjoyed captain marvel. It was a great adventure and a good origin story for both fury and captain marvel. Really showed some new sides to the galaxy struggles and tied into old movies. A blast and i hope its ratings go up. Definitely enjoyed it.,positive
I think it is a good movie Brie Larson comes of as a bit bland but other than that I'm exited to see more of her in the MCU,negative
"This representation of the popular children's story on film is pretty pathetic to watch. I know it is one of the earliest efforts at moviemaking, but this 15-minute picture is unimaginative and poorly shot. ""The Great Train Robbery"" (1903), which I also commented on, is much more creative and exciting to watch.<br /><br />We see little long-haired Jack trade a cow (2 men in a cow-suit) for a hatful of beans from a merchant and later a beanstalk grows from where his mom throws them in the yard (I guess poor Jack attained the wrong kind). Jack dreams of a goose (actually it seems to be a chicken) and golden egg and the next day climbs the stalk into heaven.<br /><br />There is no effort made to be creative in this film. The stalk looks like a rope with leaves on it, the giant is just a tall bearded guy in a home with nothing abnormally large in comparison to Jack and the climax to the film where Jack makes his escape with the goose-chicken and its golden egg is miserable as a stuffed dummy falls from out of screenshot in place of the giant and then the actor takes its place - rising up on his feet in a exaggerated death dance like in most early films. The beanstalk (leaf-covered rope) comes trailing down from above and coils neatly on the giants forehead.<br /><br />Watch something else.",negative
Forgettable and balnd af.,negative
"several years ago i saw this film, without subtitles, on television, and despite me not understanding a word of what the characters were saying i still got the general idea, and the mood of the film fascinated me no ends.<br /><br />at long last i saw it again a few weeks ago. my heart skipped when i saw the picture in the television guide, and for 8 days until the film was really shown i told everybody i knew to go and see it. the story reminded me a bit of alfred hitchcock's vertigo. a slow, brooding film about a guy who one day believes he sees the girlfriend that disappeared years before. what follows is a wild rollercoaster ride of flashbacks, changing perspectives and really inventive twists in the plot, and at the end of the film i was left breathless. i had definitely not got what i had expected (and i had actually already seen the film!). be prepared to be confused.<br /><br />9 out of 10",positive
Who actually created this piece of crap this is the worst movie i have ever seen in my life it is such a waste of time and money. I hate it how they create low budget sequels featuring D-Lister actors and a storyline so similar to the 1st one.<br /><br />I found this movie in the bargain bin sitting right next to Wild Things 2 and Death To The Supermodels for $2.99 what a fool i was to actually think that this could be good instead i watched in disgust as poor acting stereotypes ripped of the storyline and script from the 1st one.<br /><br />Whoever thought that this straight-to-video production was actually even a half decent film you must be on crackd or something because I think what pretty much most of the people who've seen this film thinks WHAT A LOAD OF CRAP!!!!,negative
"My thoughts:n- Awesome special effects / CGI (no crappy rhino fight scenes)n- Superb acting all around (I especially liked the Skroll characters)n- Great (although somewhat forced) soundtrack.n- Decent pacing compared to some other comic moviesnnUnlike Black Panther, which it has been linkened to because of the politics and ""butt-hurt"" surrounding it, this movie is fantastic. I didn't walk away wondering if I liked it - which had happened allot lately, save for Infinity War.nPut aside the politics and enjoy a great comic adaptation!",positive
"I remember watching the Disney version and watching it now makes me think it has somehow lost its magic touch. Plenty of other renditions, Ever After put aside, of Cinderella, have, in fact, lost their touch throughout the years. Then I found this production with a flawless performance by Kathleen Turner as the evil stepmother and was blown away by the phantasmagorical essence of this fantasy story that has cast me under its spell since childhood.<br /><br />We all know the story of Cinderella, a young girl who's father died and was dominated by her wicked stepmother and stepdaughters and longs to go to the ball for one last chance for freedom. But this plot line takes a different twist in the classic Fairy Tale by causing Cinderella (whose real name is Zizola, and is only called Cinderella by her family because of her slavery) to be trapped in a situation of her father (who still lives) slowly losing himself to a dominant wife who manipulates him into playing favorites with his wife and step-daughters against his own and tries to poison him. Thus, Zizola goes out to save her father by stopping her stepmother from finding another suitor at the ball by distracting the men who come her way. There, the bored Prince Valiant has a change of heart from his dull life and falls in love with the mysterious lady in the strange dress (forged by a water nymph named Mab) with rose petals for slippers. <br /><br />What drew me to this film most of all was it's original take on the old Fairy Tale that none can compare to. It does not weave a web of lies like most Cinderella stories, it does not ignore any reason as to why Cinderella would want to attend the ball and nor does it show a shallow side to the Prince as the Disney version did. Instead it shows more of Cinderella's selfless heart more than any other production and the artwork is simply stunning! The costumes are all beautifully made, especially Zizola's sapphire blue ballgown to match the Marcella Plunkett's fantastical beauty and soft, spirit-like voice. <br /><br />I would highly suggest this film for anyone who is interested in a dream-like sequence of the classic Fairy Tale with an interesting twist. My only problem is that the producers and director did not make a full collection of other Fairy Tales with this same element and the fact that the film is now out of print.",positive
Lackluster for a flick made my Marvel. I dozed off a little in the middle and had to be woken up lol.i just find it difficult to get into her and i dont care about the story as much as i try. I hope this doesn't mess up endgame :(,controversial
"A very good movie, not the best marvel film but definitely one of the better Marvel films.",positive
"It was a very good movie, not great but it was very entertaining. I can't wait to see Captain Marvel show up and kick Thanos' ass in the next Avengers movie.",positive
"It was a decent film, but there qhere a lot of things that bugged me. I also felt like at the end rhe went to hard on the female empowerment. Im not saying thats a bad thin, i think wonder woman was a great movie, but if you make it super obvious it makes the movie political for me. I never experienced this with Black Panther or Wonder Woman. If they wouldnt have been so political in this movie i would have given it a 4. It sucks that this is the last movie before End Game.",positive
"Man oh man... I've been foolishly procrastinating (not the right term, there's a long list!) to watch this film and finally had the chance to do so. And ""news"" are: Marvellous labyrinthine spectacle!<br /><br />For any Von Trier's ""follower"": both Rigets, Element of Crime, Dogville, Dancer in The Dark, The Five Obstructions, etc... Europa is probably the differential for its greatness in visual terms. Everything is beautifully somber and claustrophobic! You really get the feeling of being inside this ""imaginary"" nightmarish time warp. Taking from the masters of surreal cinema like Bunuel, Bergman, till noir films of the 40's with acidic drops of avant-guard Von Trier leads the art-film scene as the ""well intended totalitarian"" movie maker of nowadays. His authoritarian way of dealing with very intricate issues, without being irrational, hits the nerve of the viewer with the intent to cure some of the deepest wounds we feed in our hypocritical world.<br /><br />As Utopian as it seems, I do believe people like Von Trier could help society in many ways in a broader aspect. The day films and filmmakers that carry this sort of power are no longer necessary, as a tool for reflection, perhaps it could be the start of a new era: ""The age of emotional control over our fears"". This is what he offers to us constantly through his work over and over.<br /><br />Bravo!",positive
"This movie was inspiring to me. It made me so empowered that no matter what life throws at me i can get back up and tackle anything the comes my way and over come it. This movie bounces around a bit. But i throughly enjoyed it. the acting. the jokes, the action all of it. was very entertaining and just wonderful in my eyes. But please go see it and judge it for yourself. I can't tell you if you will like it or not. I would recommend going to see it.",positive
"I haven't seen this in over 20yrs but I still remember things about it.<br /><br />This film could NOT have been made in color. The stark grays are what make it, and was life really that simple in the 1950's?? What stands out the most in my memory is Perry Smith going to the gallows. His breathing under the hood just before they sprung the trap. I don't think I could watch that again.....once is plenty. It's like that unnamed guy at the beginning of ""Papillon"" who is dragged out in terror to the guillotine. The guy that said watch this on a double bill with ""Dead Man Walking"" should have added the last 10 minutes of ""I Want To Live"" as well.<br /><br />Some of my ancestors being ""aristos"" went to the guillotine in 1794-95 so my feelings on the death penalty are rather intense.",positive
"A blind person could have shot this movie better...seriously! The director is clearly a novice. He must be Dennis Hopper's coke dealer or something to convince him to be in this movie. I felt so embarrassed for Dennis.<br /><br />To John, the director...PLEASE retire from directing. Your contribution is not needed nor wanted. The medium of film is stronger without you. You are terrible at directing. Stick to bagging groceries or something.<br /><br />This movie should've bypassed ""straight to video"" and gone ""striaght to the trashcan."" I'm a dumber person for having seen this movie. DO NOT SEE THIS MOVIE IF YOU RESPECT YOURSELF AND RESPECT THE ARTFORM OF FILM!",negative
Captain Marvel feels like bits of Star Wars and Superman all rolled into one. A couple corny lines and the fact that it was under two hours made it not as good as it could have been. Overall I'd say it's the best female-led superhero movie to date and it does not feel like a â€śfeministâ€ť movie as some would call it.,controversial
"It's just dumb, makes no sense and the characters are off and dumb.. just a bad bad movie",negative
"Larsen's acting was very bland and lacked emotion. I never felt connected to her character. She had a few moments where she was likeable but she was mostly over confident and stand off-ish. The movie itself had some good points to it. The story as a whole was not bad. However, the character becomes way too powerful. I just hope they show that she has a weakness and is not just going to come in and kick a$$. The movie as a whole felt very shoehorned into the MCU. ",negative
Don't listen to all the haters. This movie pushes no SJW ideology and is not any more political than all the other Marvel movies. it was good fun and Brie Larson did a fantastic job. And Samuel J never disappoints. ,controversial
"The MCU was so close to creating a 20 year masterpiece of storytelling, but blew it in the final stretch with this shoehorned piece of trash.",negative
This movie is retarded a cheap movie that tries to be a stoner movie because the characters are looking for pot but none of them are smokers just a bunch of garbage Thomas Hayden church should not direct anymore especially this movie which is a waste of film. People who liked this movie gave good comments but from all the people on here some are just retarded and don't watch movies so they think that any bad movie is good the actors suck and the movie sucks balls.<br /><br />I think that many people are going to be upset because this movie tries to make itself look like the ultimate weed movie when it is just the worst movie about weed that I have ever seen I hope that people will stop the director from directing crap like this even weed cannot make this movie funny or entertaining .,negative
"When I first read about the low ratings that trolls were posting for the movie just to sabotage it, I was annoyed. â€śGive it a chanceâ€ť I thought. So when my husband, who is a total comic book geek and Marvel fan, went to see it I had an open mind and was coming from a positive place. But .... this movie just did not do it , for either of us. I wasn't sure if they were trying to make the female lead character to be a smartass and very arrogant just to compete with the male superhero stars but this actress came across too snotty and cocky. Even if this was a male role, the demeanor and lines that were given to this character made it difficult to like them. Having said that, I liked all of the other characters especially Samuel L Jackson and his Nick Fury character. It was fun to see some of the backstory for his character. Now, I am a little hesitant to see Endgame if her character plays a large role in that movie, which is a shame.",controversial
"This film is exactly what you get when you really over stretch your abilities, it's like someone who has just passed there driving test and then pitting them in a formula 1 Grand Prix (not I might add, the US Grand Prix as everyone might pull out due to dodgy tyres and you might just win), that is how far short this film falls. Now don't take this the wrong way, I love B-Movies, around half my collection is made of B-Movies but I don't think there are enough letters in the alphabet to describe how bad this film is.<br /><br />First of the story (for a B-Movie) isn't that bad, it has potential there to make a B-Movie brand, were not talking Friday 13th potential, but potential none the less. But what really lets this film down is the acting, at not one second do I believe anything, it's like watching QVC except the presenters on QVC tend to have a heavier tan.<br /><br />In summary I'd like to say I've seen worse films, but I can't.",negative
"My Take: Typically routine and lazy straight to video attempt from Disney. <br /><br />Disney must have fallen in love with the family movie tradition that is the family dog. Many movies have devoted themselves with stories that solely center themselves with man's best friend. Disney themselves have made a handful. They also made a handful of those that are literally dogs. Add this one to that bunch.<br /><br />I haven't seen the original for a very long time, so probably I'm not the right person to judge if this straight-to-video sequel fares any better. Anyone above the age of seven aren't the right people to see it either. Perhaps only the youngest of the young will want to see LADY AND THE TRAMP II: SCAMP'S ADVENTURE, and even they would grow up and say it wasn't the best kind of family entertainment they have ever seen. I guess to be fair, I can say is that it warrants a rental, but that ain't much to say.<br /><br />This sequel pretty much picks up the parts left behind after the original oft-called classic. Lady and Tramp now have a litter of cute Crocker Spaniel pups... and one mischievous mongrel named Scamp who is a chip off the old block. Instead of the confines of home, Scamp wishes to run off with the other junkyard dogs of town, unknown of his dad's own past as one of those mongrels of the streets. To capture the charms of the original, this one throws in the same poor dog/rich dog love story, in vice-versa. Scamp falls for a one of the junkyard dogs named Angel (and who wouldn't with a name like that and a voice that sounds like Alyssa Milano?). Que replay of the famous spaghetti scene! Other than the ""cute"" factor, there is nothing in store for any audience in this lazy straight-to-video effort. Stick with the original.<br /><br />Rating: ** out of 5.",negative
"Apart from the overhyped 90s veneer, the movie was uninteresting. It ranks on the low end of Marvel films. I was checking my watch 90 minutes into the film due in no small part to the staggering lack of enthusiasm Brie Larson put into her role as Carol Danvers. Her performance, and the film's writing, lacked heart. No amount of Marvel nostalgia or impressive action sequences could fill that emotional void. Even the villain underwhelmed. But, I have to hand it to Carol, she kicks some serious alien butt. She is the most overpowered hero yet in the MCU. Nothing can stand in her way, and by the end of the movie she knows it. I for one, was just hoping for more. In the words of Captain Marvel herself, â€śI've got nothing to prove to you.â€ť Butâ€¦could you at least have tried?",negative
"""When I die, someone will bury me. And if they don't, what's the difference. Who gives a damn, huh?"" Thus the philosophy of life (or lack there of) is summed up once and for all in this less than classic but nevertheless fun spinoff of Sergio Leone's ""Dollars Trilogy.""<br /><br />In the opening scene, three obviously evil gunmen ride into a western town and, with menacing glares, they intimidate all the pathetic normal people hiding in their homes. The observant watcher will notice that each of these three bears a striking resemblance to characters from Leone's For A Few Dollars More. There is one guy in Eastwood's poncho, one in Lee Van Cleef's black suit, and one seeming to act like Gian Marie Volonte's Indio. But this movie is not about these guys. No sooner do they ride into town when they are gunned down by someone even cooler than they, a mysterious bounty hunter known simply as the Stranger.<br /><br />No. this is an altogether different story.<br /><br />In an obvious copying of Leone's The Good, the Bad, and the Ugly, three gunmen are again vying for a hidden treasure. Once again there is the bounty hunter and the Mexican bandit. The Stranger (George Hilton) is a supercool bounty hunter with a penchant for shooting people while dressed up like a priest. He is after the reward for the bandit Monetero (Gilbert Roland). But when Monetero's gang steals three hundred thousand in gold coins, the Stranger gets sidetracked from his normal line of work.<br /><br />To round off the trio there is Edd Byrne's corrupt bank executive, Clayton. He too wants the money for himself. But after the money is hidden away, the only man who knows where it is gets shot. Now the only clue to the hiding place is a medallion that shows a family crest. The game is too find the treasure before anyone else does. And any gun can play.<br /><br />With plenty of gunfights, fist fights, and double crosses, the action takes these three to the ultimate showdown ripoff, a three way draw for the hidden treasure ala The Good, the Bad, and the Ugly -- but with a twist.<br /><br />This movie is not as good as Leone's films, of course, but in the end who gives a damn, huh? This movie is fun -- 60s nihilism, spaghetti western style. There are no rules, no enduring loyalties, and no right or wrong -- just the treasure and whatever it takes to get it. And, though the movie is not classic, the ending surely is. Hey, maybe we all can get along after all, for a hundred thousand a piece.<br /><br />If you like spaghetti westerns, check this one out. It is fast, furious, and worth the look.",positive
"Even by the standards of most B-movies, this movie is by far the worst I've ever seen. The graphics are so poor that a man in a monster suit looks more realistic. the ocean water effects are especially laughable, including the one scene where they board the mini-sub, and the ""water"" looks like its frozen in place. The problems with this film are so numerous that I'll just stop here with the details. needless to say, I kid you not when I say that even Uwe Toilet Boll himself could do a better job. Avoid this movie at all cost, there are other B grade movies out there that, despite being horrible, are at least a good way of passing the time by.",negative
"Just saw it with my 14 and 11 year old boys. We are big MCU fans. I collected comic books as a kid although I'm not very familiar with the Capt Mar-Vell character. I kept my expectations low going in after reading other reviews and hearing Brie Larsons comments online. I am happy to say we all really enjoyed this movie! It did not come across as feminist or forcing an agenda like Last Jedi. It was fun and funny. I liked the 90s throwback, the Air Force backdrop, the prequel feel to the 2008-2018 movies and the additional information on MCU alien civilizations. SLJ's character was great as a less stressed and more humorous younger Fury. I thought Brie Larsen did well in a complex Carol Danvers origin story where the story needed time to pan out. I don't want to say any spoilers, I'll just say her character will continue to grow and develop just like the rest of the Avengers characters do. Go get some popcorn, grab your kids, let go of your angst and go enjoy a fun new MCU hero! ",controversial
"The Last Jedi was a decent movie with some flaws. Yes there were things that seemed ""forced"" but it was entertaining. I grew up with Star Wars and things have changed. It was as good as ""The Force Awakens"" but needed some ""polish"".",positive
Absolutely amazing movie I LOVED it recommend to everyone,positive
"Looking backwards to that year 2002 when ""Furia"" was made, one can easily recognize the heralding sings of today's New Generation in Romania.<br /><br />The main qualities of ""Furia"" stand in a very solid script, with a substantial dramatic core and a really professional developing, plus a cast of excellent actors. All four leading roles are admirably performed, both with depth and casualness: Dragos Bucur and Andy Vasluianu confirmed, since then, being two of our best performers today, Dorina Chiriac follows them closely, and Adrian Tuli, a non-professional (in real life, a graveyard manager!) cast as Gabonu, was a genuine revelation! <br /><br />Further, Radu Muntean's directing is skilled and expressive, creating in a very compelling style that feeling of ""a fateful night"" and inescapable destiny. One can easily pass over the few awkward and even failed moments, since time proved them to be only the uncertainties inherent to a debut, never repeated in his subsequent movies: ""Hârtia va fi albasträ"" and ""Boogie"".",positive
"Disclaimer: I'm a bigger Marvel fan than DC, so take that as you will, but I liked Captain Marvel so much better than Wonder Woman. I think the message for women is pretty much spot on. Also, the way they incorporate some of the back stories of other Marvel characters really helps to bring Captain Marvel into the fold without feeling like she doesn't belong, since we already have deep connections to so many other characters at this point. I'm ready to see this one again.",controversial
"Me and a group of friends rent horrible videos to laugh at them, trust me it has lead to some horribly spent money but also some great laughs. S.I.C.K. is one of the better horror-but-funny movie we've rented. The plot is over-done, the whole take your friends into the woods and never return thing is very old. The goriest part of the movie looks like your visiting the local butcher shop except a little dirtier and with blood on the play dough looking meat. And if anyone has ever been scared of this movie at any time they should stick to Cartoon Network for the rest of their life, it's pathetic. The good aspects of the movie are that the two girls in it are reasonably hot, one better then the other and you see them both naked during the movie. The other good aspect is that this movie is so bad at times that you will laugh till you cry. I don't like watching horrible acting or renting these horrible videos, I don't find that fun but seeing the amount of effort these people put into it and still come out so bad is hilarious and worth renting.Unless you are too mature to laugh at someone's downfalls I would recommend it.<br /><br />If your renting/buying it to laugh at it I'd give it an 8.5.",negative
"Why do I like DISORGANIZED CRIME so much? Why do I chuckle or laugh out loud any time I think of a dozen or more scenes from this movie? It's kind of hard to explain, but I'll give it a try. First of all, it's very funny indeed - in contrast to what lots of ""official"" reviews want you to believe. But then again, that depends entirely on your sense of humour, so there is no sense in arguing about that. Often the humour is in the dialogue, and often it is situational comedy. There is for instance this very hilarious scene in which the 4 gang members have been given a lift in the back of a truck. When the farmer drops them, they just stand there by the road, covered all over with cow s*** or whatever. They are totally unnerved; then, realizing the humour of the scene, they one by one start laughing about themselves, and Ruben Blades (as Carlos), looking (and certainly smelling) terrible, nonchalantly takes out some mouth spray to at least do something about his breath (simply describing the scene here makes me chuckle again!). Which leads to the second point: the acting. Fred Gwynne, Lou Diamond Phillips, William Russ, Ruben Blades and Corbin Bernsen (okay, the latter overdoes it a bit at times) all fit and play their parts beautifully - in fact, you get the feeling they must have been enjoying themselves too when shooting the film. Thirdly, there is the plot . Jim Kouf, the director and screenwriter, is very laid-back; he takes his time to let the plot unfold and have the individual characters establish themselves. More often than not, there is no real action, and yet you enjoy these 4 very different people - who attempt to rob a bank although their boss (Bernsen) does not seem to turn up - grumble about each other and even-tually, grudgingly, like each other. The movie is a fantastic parody of the typical bank robbery plot - totally impossible with all its twists and coincidences, yet utterly convincing in its love for ironic details. Incidentally, the title of the film is one of the best I have ever come across, because it per-fectly summarizes the plot in a very ironic way. Therefore, take my advice: watch this film, but if you don't chuckle, grin or smile during the first 10 minutes, forget it - it's not your type of film. PS. The only negative thing about this movie is that there seems to be no way to get hold of the screenplay - if you happen to know how, do tell me.",positive
".I'm very much looking forward to watching Avengers End Game and have been a huge fan of the MCU through all their movies. That being said--this movie didn't do a good job of passing the torch created by the characters from the original Avengers movie to the next generation. While I personally think Brie Larson did as good a job as she could with the sub-par script (as well as Samuel L Jackson and other characters)- her characters major ""lesson"" wasn't very relatable in how she didn't struggle with anything I, my fiancĂŻÂż 1/2 (C)e, parents, friends really face. I was cheering for her more than the Villian of the movie, which is different from the Black Panther movie and a quality that's really important in a superhero movie. nnMost of how I felt about this movie is biased. I'm a huge comic book fanatic. I know the original storylines from Captain Mar-vell - to Ms Marvel - to Nick Fury's history - to the Kree/Scrull war. Going into the movie with few expectations but wanting to see the iconic moments and plots from the comics continue in the MCU - and have this movie start off new comic book characters for years to come, I was very disappointed. Again, most of the fault was to the writers in my opinion. This movie had lots of weight on its shoulders and had to introduce a new character to replace the old favorites - and Captain Marvel fell under the pressure.nnAll things considered an okay stand alone movie for the casual movie go-er... But for anyone keeping up with the series this movie is based on - very disappointing.",negative
"Once again it seems the movie trolls are storming the ratings. Irritating to see reviews by thugs who didn't even buy a ticket. This movie is not the best, but definitely not the worst. It's better than iron man 3, the first two Thor movies and the like. Don't take my word for it. Buy a ticket and make your own judgement. If you don't want to buy a ticket then leave your ratings where they belong, off the charts. If you did see it and didn't like it, you probably wouldn't like most superhero movies anyways. ",controversial
"I normally do not take the time to make comments that few people will read, about movies few will see. However, in this case, I feel I must warn all those who might consider wasting time on it. I just finished watching it only five minutes ago. This is, quite simply, one of the worst movies that I have ever seen in my life. The acting is horrible, a plot is nonexistent, and production values are poverty level at best. I know that even a low budget movie can be great, but not this one. There is only thing that could have saved this movie for any horror fan's purposes--more on-screen gore and slashing! The grand total of three times that this occurs is off-screen. While it is effective and reasonably disturbing when it happens--especially the end scene--there is simply not enough of it. The movie is just too long for it's minimal content, too dialogue heavy, and consequently almost impossible to watch. What happens? To put it all in a nutshell with room to spare, three teenage girls irresponsibly and knowingly go out driving through an isolated area where over 20 girls have previously been abducted and murdered. Their car, of course, breaks down, and they are taken to an old boring house inhabited by three crazy people--one of whom is the psychotic killer. All three are eventually murdered, one by one, off-screen, after what seems like an eternity of boring, slow-paced nonsense. As I said, the only things worth watching even once are the murders. Please don't buy it or rent it just for that, and don't be fooled like I was by the misleading box art and movie description. Save your money and your time.",negative
